,review_body,review_date,hotelName,hotelUrl
63,"There is no parking available in the hotel when I arrived. I asked for a fish for dinner and was awful. The room was not well cleaned. The tables in the rooftop and in the breakfast stay dirty for a loooooong time, leaving the ambient disgusting. The housekeepers like to talk in your door at 8:00am. Definitely don’t recommend. I am currently at the hotel, unfortunately.","August 24, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
64,"The staff at this hotel were absolutely amazing. I was dealing with a medical issue while staying there and they went above and beyond to make sure that I and my husband got what we needed. They were incredibly kind, attentive, and knowledgeable. I really do not know what we would have done without them -- by far the best hotel staff that I have ever had the pleasure of interacting with.","August 22, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
65,"All over a premium hotel. Staff: All over very helpful and polite! Big smile and ready to solve every issue. Room: A couple of shelves was full of dust, but they was up high - my guess is that the cleaners didn’t reach it. Beside that, the room was top notch with all you need.The rooftop bar and restaurant is a must experience, the view is breathtaking! ","August 10, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
66,"While there is still some construction, the staff do a great job of making you feel welcomed and comfortable. The rooftop bar is a must. The food is delicious and the drinks are very cool. The view of the city and the mountains is fantastic after a long day shopping! I look forward to returning!","August 4, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
67,"Hyatt Centric has a great central location steps away from Stazione Centrale from where you can zip anywhere in italy , great staff incredibly friendly well mannered and well spoken comfortable modern rooms perhaps the control panels for lights and other items in the rooms is too messy and you never get it right. Hotel has a beautiful restaurant and a great roof top. elevator are not too fast and sometimes have to wait around. overall would definitely stay there again.","July 28, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
68,"Staff is very friendly and helpful. Room was very clean and updated. Love the black-out blinds !Hotel is very close to the Central Station. Many very good restaurants within a 5 minute walk. The roof top patio has an awesome view, and good live music on Tuesday and Thursday.","July 22, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
69,"<Good Points>Location is near Milano Centale. Convenient to access.Room was modern and clean.<Need to be improved>Lots of mosquitoes on the roof top bar, it made us uncomfortable stay there.No slope in front of the lobby. Guests have to carry their heavy luggage for more than 10 steps.Only two units of elevator for the size of the number of rooms, which make guests wait too long.Front desk staff was impolite, he underestimates how guests feel from his attitude. Actually we asked him to call back to us and we missed it since we left the room shortly. We understand we had some responsibilities for that but what on earth then he could have such right to scold us in the public lobby for that tiny reason?! We felt so sad and uncomfortable.I regret to say that we will never use this hotel again and never recommend to others unless they will be improved","July 21, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
70,I was at this hotel for 2 nights and had nothing but superb service. The staff were very friendly and welcoming. I did love the feature lights around the windows - made my stay worth while. I did have a slight hiccup which was the lights of my room stopped working from night 1 onward HOWEVER the staff were helpful and fixed it whilst we were out. Will be back to stay here soon. Would highly recommend it to others as is very close to central station and close to the Duomo and other sights.,"July 11, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
71,"We got an excellent stay at this hotel. The staff was really friendly and welcoming. Our room was really big, clean and modern.It is really close of the main train station. My only deception was that we wanted to eat something late (around 12:00 am) and nothing was available except the mini bar. Otherwise great stay!","July 1, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
72,Feels like a business focused hotel. The night entertainment was very good upstairs on the terrace with the views over Milan. Easy to catch a train for a few stops into Milan. Walking around at night past midnight might not suit everyone as it’s very quiet. A lots of offices are nearby so it’s quite deserted at night. Not near trams.,"June 29, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
73,We enjoyed our stay. The room was clean and tidy. The staff were very helpful and friendly. The hotel is located near the train station which was handy. There are a number of nice coffee shops and restuarants close by.,"June 27, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
74,"Great place to stay with good connections, helpful staff and great response from the room service. Close to Centrale train and bus station so you can reach anywhere very easily. One of the better peaceful locations ","June 25, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
75,I really enjoyed the Hyatt Centric Milan Centrale. I stayed for four nights and it was ideal walking distance to sights such as the Duomo. The hotel reception kindly recommended the old town area of Brera as well. All of this was within a nice relaxing walk in the sun. I used the rooftop pool each night and the staff were friendly. The views of the Milan skyline were great and the food choices and cocktails were excellent too. I enjoyed the Spa at the hotel. I would say it was on the small side but it was fine for me as it was quiet when I was there. The hotel is a five minute walk from the Milan Centrale station so easily accessible. I would stay there on my next visit to Milan.,"June 24, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
76,"We stayed for a week... ON 12th FLOOR Balcony Room. One of the best. View to die for. Corner balcony with glass walls. Large comfy king bed. Separate lounge room. Very large marble walk-in Shower with great pressure. Views to Milan from shower. TV in Bathroom. Power points where they should be. Very good air conditioning.Staff super friendly! Breakfast excellent and morning smiles and greetings every morning. BREAKFAST Staff there among the best we have seen. Young lady very impressive. Bar downstairs well appointed and quiet after long days of walking. CLOSE (300 metres) to Station Centrale into Duomo Milan (4 stops) and out to Como or even Switzerland.Reception is excellent - Counter staff couldn’t be kinder and more helpful.Really, this is a great hotel. Will be sorry to leave!Danmagpie","June 21, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
77,"We had a bad experience with the SIEMENS computer system managing our room and a positive experience with the service and management. The room climate control broke down at 3am in the morning, trying to cool down our room to 18C with tremendous noise. Lights and entrance card did not work any longer, however, the service was great, even at that early hour. Within 10min. the service guy appeared and fixed the problem together with his colleague at the reception desk (by remote control). Next morning the hotel took over our evening drinks in the rooftop bar as a compensation for the sleepless night - 5-stars for the service! Only breakfast quality did not match with our experience of a Hyatt hotel, some room for improvement still left after all.","June 18, 2019","1    Hyatt Centric Milan Centrale
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6820820-Reviews-Hyatt_Centric_Milan_Centrale-Milan_Lombardy.html
